k_index,band_index,k_distance,energy_eV,weight
10,2,0.60747989,-2.220993,6.39467806e-03
11,2,0.66822790,-2.399222,5.47586726e-03
12,2,0.72897591,-2.558338,4.48639742e-03
13,2,0.78972392,-2.697456,3.48856973e-03
14,2,0.85047193,-2.816014,2.53836845e-03
15,2,0.91121971,-2.913496,1.68665373e-03
16,2,0.97196773,-2.989660,9.76559829e-04
17,2,1.03271574,-3.044267,4.42905104e-04
18,2,1.09346375,-3.077078,1.12075290e-04
19,2,1.15421176,-3.088023,1.26663308e-08
20,2,1.15421176,-3.088023,1.26661984e-08
21,2,1.18458576,-3.097704,5.24630821e-04
22,2,1.21495976,-3.126067,1.98736521e-03
23,2,1.24533376,-3.171205,4.09704583e-03
24,2,1.27570776,-3.230427,6.47456885e-03
25,2,1.30608176,-3.300545,8.75879991e-03
26,2,1.33645576,-3.378349,1.06653006e-02
27,2,1.36682976,-3.460868,1.20101152e-02
28,2,1.39720381,-3.545310,1.27010172e-02
29,2,1.42757781,-3.629326,1.27254924e-02
30,2,1.45795159,-3.710912,1.21288035e-02
31,2,1.48832560,-3.788257,1.10040526e-02
32,2,1.51869960,-3.859926,9.47331204e-03
33,2,1.54907361,-3.924565,7.68159461e-03
34,2,1.57944761,-3.981093,5.78863003e-03
35,2,1.60982162,-4.028638,3.95640462e-03
36,2,1.64019563,-4.066409,2.34069255e-03
37,2,1.67056963,-4.093817,1.07942540e-03
38,2,1.70094364,-4.110419,2.80870201e-04
39,2,1.73131764,-4.115971,1.36995719e-05
40,2,1.73131764,-4.115971,1.36994634e-05
41,2,1.75279515,-4.160922,8.30622063e-05
42,2,1.77427297,-4.203776,6.19409807e-05
43,2,1.79575048,-4.244477,4.65383953e-05
44,2,1.81722830,-4.282950,3.59191644e-05
45,2,1.83870581,-4.319157,2.91710048e-05
46,2,1.86018364,-4.353049,2.55320434e-05
47,2,1.88166114,-4.384584,2.43372368e-05
48,2,1.90313897,-4.413723,2.50100653e-05
49,2,1.92461647,-4.440438,2.70439976e-05
50,2,1.94609430,-4.464692,3.00084226e-05
51,2,1.96757180,-4.486462,3.35233858e-05
52,2,1.98904963,-4.505724,3.72719929e-05
53,2,2.01052713,-4.522484,4.09795484e-05
54,2,2.03200496,-4.536669,4.44269918e-05
55,2,2.05348246,-4.548295,4.74251366e-05
56,2,2.07496029,-4.557325,4.98738404e-05
57,2,2.09643779,-4.563799,5.15620116e-05
58,2,2.11791562,-4.567686,5.24576662e-05
59,2,2.13939312,-4.568962,5.25342662e-05
60,2,2.13939312,-4.568962,5.25343313e-05
61,2,2.20382612,-4.667231,3.48242321e-03
62,2,2.26825912,-4.683691,1.15042958e-02
63,2,2.33269211,-4.625347,2.14415976e-02
64,2,2.39712495,-4.502100,3.07048507e-02
65,2,2.46155794,-4.323677,3.77452425e-02
66,2,2.52599094,-4.098907,4.20254208e-02
67,2,2.59042394,-3.834999,4.36417782e-02
68,2,2.65485693,-3.537912,4.29917883e-02
69,2,2.71928993,-3.213237,4.05757220e-02
70,2,2.78372276,-2.866140,3.68785256e-02
71,2,2.84815576,-2.501942,3.23417931e-02
72,2,2.91258876,-2.126895,2.73299510e-02
73,2,2.97702175,-1.748566,2.21377295e-02
74,2,3.04145475,-1.376798,1.69941722e-02
75,2,3.10588775,-1.024255,1.20840919e-02
76,2,3.17032058,-0.708614,7.58129966e-03
77,2,3.23475363,-0.451775,3.75099722e-03
78,2,3.29918661,-0.280740,1.03755061e-03
79,2,3.36361957,-0.221237,2.50910362e-05
80,2,3.36361957,-0.221237,2.09371880e-05
81,2,3.41622887,-0.236100,4.34303129e-05
82,2,3.46883817,-0.282174,1.43100931e-05
83,2,3.52144747,-0.352540,3.93378637e-05
84,2,3.57405686,-0.440122,8.19763071e-06
85,2,3.62666598,-0.538050,9.45497386e-06
86,2,3.67927530,-0.640874,4.97368941e-06
87,2,3.73188462,-0.744147,1.75982016e-05
88,2,3.78449394,-0.844362,6.78237932e-06
89,2,3.83710326,-0.939896,8.32096278e-06
90,2,3.88971258,-1.028758,1.39758950e-05
91,2,3.94232191,-1.109818,2.44992618e-06
92,2,3.99493123,-1.182323,3.59936499e-06
93,2,4.04754055,-1.245711,1.52106343e-06
94,2,4.10014987,-1.299418,4.94270880e-06
95,2,4.15275899,-1.343739,2.60350746e-06
96,2,4.20536831,-1.378237,2.23253957e-06
97,2,4.25797763,-1.402944,9.34193086e-07
98,2,4.31058696,-1.417777,2.15929621e-07
99,2,4.36319628,-1.422833,1.75725079e-07
0,3,0.00000000,-0.221237,1.79145621e-05
1,3,0.06074799,-0.273253,5.99338765e-05
2,3,0.12149598,-0.417348,5.63193363e-05
3,3,0.18224397,-0.620436,5.20200162e-05
4,3,0.24299205,-0.854280,4.77381147e-05
5,3,0.30373983,-1.099562,4.35968541e-05
6,3,0.36448784,-1.345517,3.95546566e-05
7,3,0.42523585,-1.584481,3.55159123e-05
8,3,0.48598386,-1.811733,3.14439981e-05
9,3,0.54673188,-2.024671,2.73370180e-05
10,3,0.60747989,-2.220993,2.32317011e-05
11,3,0.66822790,-2.399221,1.91907188e-05
12,3,0.72897591,-2.558338,1.53000034e-05
13,3,0.78972392,-2.697456,1.16551255e-05
14,3,0.85047193,-2.816014,8.35662686e-06
15,3,0.91121971,-2.913496,5.50527239e-06
16,3,0.97196773,-2.989660,3.18146435e-06
17,3,1.03271574,-3.044267,1.46267348e-06
18,3,1.09346375,-3.077077,4.08456112e-07
19,3,1.15421176,-3.088023,5.30421574e-08
20,3,1.15421176,-3.088023,5.30410945e-08
21,3,1.18458576,-3.097704,1.24686603e-07
22,3,1.21495976,-3.126067,2.64939249e-06
23,3,1.24533376,-3.171205,1.29488674e-05
24,3,1.27570776,-3.230427,3.59137944e-05
25,3,1.30608176,-3.300545,7.33801005e-05
26,3,1.33645576,-3.378349,1.23638877e-04
27,3,1.36682976,-3.460868,1.82988342e-04
28,3,1.39720381,-3.545310,2.45782005e-04
29,3,1.42757781,-3.629326,3.07559140e-04
30,3,1.45795159,-3.710911,3.65236130e-04
31,3,1.48832560,-3.788257,4.16076451e-04
32,3,1.51869960,-3.859926,4.59433004e-04
33,3,1.54907361,-3.924565,4.94733863e-04
34,3,1.57944761,-3.981093,5.22661470e-04
35,3,1.60982162,-4.028638,5.43865229e-04
36,3,1.64019563,-4.066409,5.59309990e-04
37,3,1.67056963,-4.093817,5.69795644e-04
38,3,1.70094364,-4.110419,5.75921681e-04
39,3,1.73131764,-4.115970,5.78411554e-04
40,3,1.73131764,-4.115970,5.78411753e-04
41,3,1.75279515,-4.065517,2.64364409e-04
42,3,1.77427297,-4.006250,1.14877827e-04
43,3,1.79575048,-3.938490,3.01968112e-05
44,3,1.81722830,-3.862762,3.55572452e-06
45,3,1.83870581,-3.779723,2.46987836e-05
46,3,1.86018364,-3.690187,8.09561127e-05
47,3,1.88166114,-3.595116,1.58443391e-04
48,3,1.90313897,-3.495610,2.43301154e-04
49,3,1.92461647,-3.393066,3.22292992e-04
50,3,1.94609430,-3.289015,3.84191304e-04
51,3,1.96757180,-3.185156,4.20415289e-04
52,3,1.98904963,-3.083567,4.25365844e-04
53,3,2.01052713,-2.986564,3.96996885e-04
54,3,2.03200496,-2.896860,3.38901054e-04
55,3,2.05348246,-2.817356,2.58541805e-04
56,3,2.07496029,-2.750976,1.68621147e-04
57,3,2.09643779,-2.700999,8.53519749e-05
58,3,2.11791562,-2.669834,2.55138386e-05
59,3,2.13939312,-2.659237,2.04307858e-06
60,3,2.13939312,-2.659237,2.04307850e-06
61,3,2.20382612,-2.519168,2.65128739e-06
62,3,2.26825912,-2.362696,3.33429779e-06
63,3,2.33269211,-2.191907,4.08727998e-06
64,3,2.39712495,-2.009155,4.90552917e-06
65,3,2.46155794,-1.817763,5.78127391e-06
66,3,2.52599094,-1.621230,6.70702248e-06
67,3,2.59042394,-1.423757,7.67187297e-06
68,3,2.65485693,-1.229855,8.66078794e-06
69,3,2.71928993,-1.044774,9.65255963e-06
70,3,2.78372276,-0.873833,1.06215989e-05
71,3,2.84815576,-0.720502,1.15369106e-05
72,3,2.91258876,-0.588153,1.23696929e-05
73,3,2.97702175,-0.478361,1.30963288e-05
74,3,3.04145475,-0.390914,1.37021977e-05
75,3,3.10588775,-0.324440,1.41833623e-05
76,3,3.17032058,-0.276357,1.45437791e-05
77,3,3.23475363,-0.244265,1.47920730e-05
78,3,3.29918661,-0.225970,1.49367785e-05
79,3,3.36361957,-0.221237,3.63481643e-05
80,3,3.36361957,-0.221237,4.05018989e-05
81,3,3.41622887,-0.236100,1.69249036e-05
82,3,3.46883817,-0.282174,4.30318375e-05
83,3,3.52144747,-0.352540,1.36455491e-05
84,3,3.57405686,-0.440122,3.96995589e-05
85,3,3.62666598,-0.538050,3.30975052e-05
86,3,3.67927530,-0.640874,3.22709352e-05
87,3,3.73188462,-0.744147,1.45375654e-05
88,3,3.78449394,-0.844362,2.05231543e-05
89,3,3.83710326,-0.939896,1.44924469e-05
90,3,3.88971258,-1.028758,4.70265736e-06
91,3,3.94232191,-1.109818,1.24701725e-05
92,3,3.99493123,-1.182323,7.95485491e-06
93,3,4.04754055,-1.245711,7.07500328e-06
94,3,4.10014987,-1.299418,1.11871910e-06
95,3,4.15275899,-1.343739,1.36119311e-06
96,3,4.20536831,-1.378237,8.51561575e-08
97,3,4.25797763,-1.402944,1.99508509e-07
98,3,4.31058696,-1.417777,2.03905141e-07
99,3,4.36319628,-1.422833,5.59176043e-09
0,4,0.00000000,2.274995,5.00068181e-02
1,4,0.06074799,2.244732,1.70163213e-02
2,4,0.12149598,2.154349,1.82106641e-02
3,4,0.18224397,2.016423,2.01714101e-02
4,4,0.24299205,1.845019,2.28618048e-02
5,4,0.30373983,1.653898,2.62400000e-02
6,4,0.36448784,1.454130,3.02549687e-02
7,4,0.42523585,1.254906,3.48506149e-02
8,4,0.48598386,1.063070,3.99595253e-02
9,4,0.54673188,0.883751,4.54996571e-02
10,4,0.60747989,0.720924,5.13752999e-02
11,4,0.66822790,0.577793,5.74754137e-02
12,4,0.72897591,0.456413,6.36710264e-02
13,4,0.78972392,0.359191,6.98243932e-02
14,4,0.85047193,0.287551,7.57870617e-02
15,4,0.91121971,0.243231,8.14059759e-02
16,4,0.97196773,0.226879,8.65169484e-02
17,4,1.03271574,0.240200,9.09814670e-02
18,4,1.09346375,0.284534,9.46749928e-02
19,4,1.15421176,0.360751,3.45867682e-08
20,4,1.15421176,0.360751,3.67203770e-08
21,4,1.18458576,0.378034,1.89333552e-02
22,4,1.21495976,0.429218,4.69946870e-02
23,4,1.24533376,0.512893,6.65485921e-02
24,4,1.27570776,0.625517,7.82900630e-02
25,4,1.30608176,0.764456,8.49164485e-02
26,4,1.33645576,0.926614,8.80500873e-02
27,4,1.36682976,1.109305,8.86846970e-02
28,4,1.39720381,1.309518,8.76722605e-02
29,4,1.42757781,1.525288,8.53654973e-02
30,4,1.45795159,1.754526,8.20797329e-02
31,4,1.48832560,1.995871,7.81384870e-02
32,4,1.51869960,2.247569,7.36085352e-02
33,4,1.54907361,2.508368,6.85603054e-02
34,4,1.57944761,2.777064,6.29570823e-02
35,4,1.60982162,3.050460,5.65786561e-02
36,4,1.64019563,3.325448,4.89376276e-02
37,4,1.67056963,3.593549,3.86688443e-02
38,4,1.70094364,3.828788,2.24089442e-02
39,4,1.73131764,3.942405,4.15552359e-03
40,4,1.73131764,3.942405,4.15546880e-03
41,4,1.75279515,3.837369,1.70545368e-04
42,4,1.77427297,3.652729,3.04118782e-04
43,4,1.79575048,3.435041,1.23885374e-03
44,4,1.81722830,3.206234,2.15958239e-03
45,4,1.83870581,2.975236,2.95979970e-03
46,4,1.86018364,2.746290,3.65669296e-03
47,4,1.88166114,2.521870,4.27830091e-03
48,4,1.90313897,2.303456,4.84675636e-03
49,4,1.92461647,2.093182,5.37656445e-03
50,4,1.94609430,1.891880,5.87818271e-03
51,4,1.96757180,1.702051,6.35638193e-03
52,4,1.98904963,1.525161,6.81348981e-03
53,4,2.01052713,1.363358,7.24833055e-03
54,4,2.03200496,1.219159,7.65379152e-03
55,4,2.05348246,1.095297,8.02049929e-03
56,4,2.07496029,0.995251,8.33641892e-03
57,4,2.09643779,0.920814,8.57989615e-03
58,4,2.11791562,0.875006,8.73603729e-03
59,4,2.13939312,0.859611,8.79300040e-03
60,4,2.13939312,0.859611,8.79300015e-03
61,4,2.20382612,1.022667,1.17616412e-02
62,4,2.26825912,1.205036,1.52191967e-02
63,4,2.33269211,1.403751,1.92494754e-02
64,4,2.39712495,1.615620,2.40192491e-02
65,4,2.46155794,1.834222,2.97755182e-02
66,4,2.52599094,2.052884,3.69246047e-02
67,4,2.59042394,2.261745,4.60053485e-02
68,4,2.65485693,2.448497,5.75816615e-02
69,4,2.71928993,2.598664,7.18372780e-02
70,4,2.78372276,2.700806,8.79853956e-02
71,4,2.84815576,2.751308,1.04017986e-01
72,4,2.91258876,2.756410,1.17328402e-01
73,4,2.97702175,2.728260,1.25284432e-01
74,4,3.04145475,2.624919,7.51167252e-07
75,4,3.10588775,2.499518,5.21629359e-07
76,4,3.17032058,2.401936,3.37206349e-07
77,4,3.23475363,2.332191,2.02237778e-07
78,4,3.29918661,2.290323,1.19930014e-07
79,4,3.36361957,2.274995,5.00068062e-02
80,4,3.36361957,2.274995,5.00068139e-02
81,4,3.41622887,2.299708,6.35089007e-07
82,4,3.46883817,2.333157,3.97580836e-04
83,4,3.52144747,2.315336,1.95022222e-02
84,4,3.57405686,2.255115,4.06387424e-02
85,4,3.62666598,2.169645,5.28040891e-02
86,4,3.67927530,2.070163,5.74244654e-02
87,4,3.73188462,1.964771,5.71803481e-02
88,4,3.78449394,1.858751,5.38664578e-02
89,4,3.83710326,1.755657,4.86596172e-02
90,4,3.88971258,1.658128,4.23432127e-02
91,4,3.94232191,1.568001,3.54866693e-02
92,4,3.99493123,1.486340,2.85193336e-02
93,4,4.04754055,1.414128,2.18247072e-02
94,4,4.10014987,1.352965,1.56748045e-02
95,4,4.15275899,1.302102,1.02979060e-02
96,4,4.20536831,1.262291,5.90957135e-03
97,4,4.25797763,1.233807,2.66406909e-03
98,4,4.31058696,1.216620,6.71645080e-04
99,4,4.36319628,1.210881,3.78437100e-08
0,5,0.00000000,2.274995,4.97009788e-08
1,5,0.06074799,2.344461,3.22837707e-02
2,5,0.12149598,2.532908,2.96279644e-02
3,5,0.18224397,2.809689,2.64543329e-02
4,5,0.24299205,3.146167,2.33301090e-02
5,5,0.30373983,3.523605,2.04171251e-02
6,5,0.36448784,3.928399,1.77340873e-02
7,5,0.42523585,3.766002,1.76343965e-01
8,5,0.48598386,3.391923,1.33334036e-01
9,5,0.54673188,2.987801,1.12438167e-01
10,5,0.60747989,2.587837,1.02569321e-01
11,5,0.66822790,2.207108,9.84456826e-02
12,5,0.72897591,1.854986,9.73028789e-02
13,5,0.78972392,1.536719,9.77792437e-02
14,5,0.85047193,1.252390,9.88035098e-02
15,5,0.91121971,1.003715,9.98390894e-02
16,5,0.97196773,0.790614,1.00438173e-01
17,5,1.03271574,0.612883,1.00340555e-01
18,5,1.09346375,0.469881,9.93836635e-02
19,5,1.15421176,0.360751,1.94989705e-01
20,5,1.15421176,0.360751,1.94989698e-01
21,5,1.18458576,0.378034,1.75017759e-01
22,5,1.21495976,0.429218,1.43950658e-01
23,5,1.24533376,0.512893,1.19720431e-01
24,5,1.27570776,0.625517,1.02004347e-01
25,5,1.30608176,0.764456,8.84894901e-02
26,5,1.33645576,0.926614,7.78680587e-02
27,5,1.36682976,1.109305,6.93631298e-02
28,5,1.39720381,1.309518,6.22824258e-02
29,5,1.42757781,1.525288,5.63466028e-02
30,5,1.45795159,1.754526,5.12447709e-02
31,5,1.48832560,1.995871,4.66395494e-02
32,5,1.51869960,2.247569,4.23562283e-02
33,5,1.54907361,2.508368,3.81950876e-02
34,5,1.57944761,2.777064,3.38895452e-02
35,5,1.60982162,3.050460,2.91448878e-02
36,5,1.64019563,3.325448,2.33536815e-02
37,5,1.67056963,3.593549,1.55171525e-02
38,5,1.70094364,3.828788,4.78491295e-03
39,5,1.73131764,3.942405,3.12101478e-05
40,5,1.73131764,3.942405,3.12658278e-05
41,5,1.75279515,3.977453,5.59218491e-03
42,5,1.77427297,3.993789,1.37561577e-02
43,5,1.79575048,3.995050,2.27518402e-02
44,5,1.81722830,3.987634,3.09920457e-02
45,5,1.83870581,3.974346,3.80180415e-02
46,5,1.86018364,3.957735,4.38274199e-02
47,5,1.88166114,3.939508,4.85872539e-02
48,5,1.90313897,3.920883,5.24875252e-02
49,5,1.92461647,3.902477,5.56946517e-02
50,5,1.94609430,3.884730,5.83246799e-02
51,5,1.96757180,3.868368,6.05082243e-02
52,5,1.98904963,3.853489,6.23063500e-02
53,5,2.01052713,3.839893,6.37917641e-02
54,5,2.03200496,3.828516,6.49746151e-02
55,5,2.05348246,3.819082,6.59054787e-02
56,5,2.07496029,3.811827,6.66201551e-02
57,5,2.09643779,3.806493,6.71107838e-02
58,5,2.11791562,3.803278,6.74014772e-02
59,5,2.13939312,3.802232,6.75039718e-02
60,5,2.13939312,3.802232,6.75039743e-02
61,5,2.20382612,4.605246,4.56106082e-02
62,5,2.26825912,5.396746,1.96834656e-02
